CAS,0-200 Points,0-200 Peaks,0-200 AUC,200-300 Points,200-300 Peaks,200-300 AUC,300-400 Points,300-400 Peaks,300-400 AUC,400-500 Points,400-500 Peaks,400-500 AUC,500-600 Points,500-600 Peaks,500-600 AUC,600-700 Points,600-700 Peaks,600-700 AUC,700-800 Points,700-800 Peaks,700-800 AUC,800-900 Points,800-900 Peaks,800-900 AUC,900-1000 Points,900-1000 Peaks,900-1000 AUC,1000-1100 Points,1000-1100 Peaks,1000-1100 AUC,1100-1200 Points,1100-1200 Peaks,1100-1200 AUC,1200-1300 Points,1200-1300 Peaks,1200-1300 AUC,1300-1400 Points,1300-1400 Peaks,1300-1400 AUC,1400-1500 Points,1400-1500 Peaks,1400-1500 AUC,1500-1600 Points,1500-1600 Peaks,1500-1600 AUC,1600-1700 Points,1600-1700 Peaks,1600-1700 AUC,1700-1800 Points,1700-1800 Peaks,1700-1800 AUC,1800-1900 Points,1800-1900 Peaks,1800-1900 AUC,1900-2000 Points,1900-2000 Peaks,1900-2000 AUC,2000-2100 Points,2000-2100 Peaks,2000-2100 AUC,2100-2200 Points,2100-2200 Peaks,2100-2200 AUC,2200-2300 Points,2200-2300 Peaks,2200-2300 AUC,2300-2400 Points,2300-2400 Peaks,2300-2400 AUC,2400-2500 Points,2400-2500 Peaks,2400-2500 AUC,2500-2600 Points,2500-2600 Peaks,2500-2600 AUC,2600-2700 Points,2600-2700 Peaks,2600-2700 AUC,2700-2800 Points,2700-2800 Peaks,2700-2800 AUC,2800-2900 Points,2800-2900 Peaks,2800-2900 AUC,2900-3000 Points,2900-3000 Peaks,2900-3000 AUC,3000-3100 Points,3000-3100 Peaks,3000-3100 AUC,3100-3200 Points,3100-3200 Peaks,3100-3200 AUC,3200-3300 Points,3200-3300 Peaks,3200-3300 AUC,3300-3400 Points,3300-3400 Peaks,3300-3400 AUC,3400-3500 Points,3400-3500 Peaks,3400-3500 AUC,3500-3600 Points,3500-3600 Peaks,3500-3600 AUC,3600-3700 Points,3600-3700 Peaks,3600-3700 AUC,3700-3800 Points,3700-3800 Peaks,3700-3800 AUC,3800-3900 Points,3800-3900 Peaks,3800-3900 AUC,3900-4000 Points,3900-4000 Peaks,3900-4000 AUC,4000-4100 Points,4000-4100 Peaks,4000-4100 AUC,4100-4200 Points,4100-4200 Peaks,4100-4200 AUC,4200-4300 Points,4200-4300 Peaks,4200-4300 AUC,4300-4400 Points,4300-4400 Peaks,4300-4400 AUC,4400-4500 Points,4400-4500 Peaks,4400-4500 AUC,4500-4600 Points,4500-4600 Peaks,4500-4600 AUC,4600-4700 Points,4600-4700 Peaks,4600-4700 AUC,4700-4800 Points,4700-4800 Peaks,4700-4800 AUC,4800-4900 Points,4800-4900 Peaks,4800-4900 AUC,4900-5000 Points,4900-5000 Peaks,4900-5000 AUC,5000-5100 Points,5000-5100 Peaks,5000-5100 AUC
C2708976,0,0,0,0,0.0,0.0,0,0.0,0.0,55,0.0,45.32651361020313,114,15.0,93.64674365435559,114,16.0,95.99145601408947,114,11.0,87.30610449216269,114,11.0,90.44706777789001,114,5.0,97.7925094395721,114,6.0,82.03069638369888,114,8.0,91.36084282666899,114,6.0,93.92056264700679,114,7.0,93.05122469198797,114,4.0,52.26950002505042,114,6.0,84.57619759832599,114,14.0,94.23429899012407,114,11.0,98.00484105076536,114,12.0,99.00748569714729,113,15.0,98.54805696170763,114,15.0,101.02125264397088,114,6.0,102.58584073421481,114,6.0,101.01555917262722,114,11.0,101.35953461901111,114,5.0,100.89705293675907,114,4.0,99.58361376236896,114,6.0,100.67376850785324,114,7.0,100.42927137108072,114,7.0,99.43357872703214,114,9.0,98.50342836143209,114,2.0,99.85732527806663,114,6.0,99.77649258394901,114,8.0,99.727046422609,114,0.0,99.712558329793,113,3.0,98.63443872286395,114,2.0,99.28060436088884,114,8.0,98.92393462947165,108,7.0,93.68005132769298,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C19788353,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10,0.0,6.111725045254608,99,3.0,76.36467911694648,101,3.0,69.21982252607516,100,2.0,68.66006320466602,99,3.0,65.92415326904556,101,2.0,45.899965571694764,100,4.0,75.2312364054126,99,2.0,44.470502681569194,101,3.0,75.3126329127443,100,1.0,81.67294315570247,99,1.0,48.09067025066914,101,3.0,88.03450286633607,100,4.0,89.51330648907947,99,16.0,88.99529506753377,101,7.0,91.38209450979191,100,6.0,90.69552762776526,99,2.0,89.86706026309434,101,4.0,89.29331201426393,100,8.0,90.49328873107359,99,4.0,88.91153505159251,101,4.0,89.63110472896099,100,0.0,85.16103763650244,99,2.0,72.84582457946695,101,1.0,84.27775913394369,100,2.0,88.11220055127805,99,11.0,90.62035324193204,101,0.0,91.93237492618626,100,6.0,90.49017957624382,99,19.0,89.71844598692233,101,7.0,91.69574167421777,100,22.0,90.56272668215011,99,4.0,89.82244447630453,101,14.0,91.69533688929279,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C20451530,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,13,2.0,47.93071137085997,25,3.0,94.9327660790326,25,1.0,95.37464734551307,25,3.0,96.01208421543068,25,1.0,95.30422148743558,25,1.0,94.59668151726689,25,1.0,95.41966812564823,25,2.0,95.95561862404847,25,2.0,95.87319400355541,25,2.0,95.75904780381768,25,3.0,95.92614033696796,25,2.0,95.98700844673861,25,2.0,96.00591622225676,25,1.0,95.92759966824326,25,1.0,95.98090740800822,25,4.0,96.03811259810203,25,2.0,96.00275803478914,25,3.0,96.03197393872969,25,5.0,96.02652534740781,25,4.0,96.03456101276427,25,5.0,96.03324081086465,25,4.0,96.02539997329573,25,6.0,96.03142025469822,25,5.0,96.02697077311124,25,3.0,95.98598053020206,25,2.0,95.36573954575493,25,4.0,95.9838886545324,25,7.0,96.02578027525237,25,4.0,96.03111319127635,25,6.0,96.03336236425659,25,6.0,96.02561684391354,25,5.0,96.02202751345062,25,7.0,96.022776547831,12,2.0,44.01193849791321,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C53066196,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,27,6.0,50.02149481772665,51,11.0,96.23692577555725,52,4.0,95.84629628056818,52,5.0,97.89120853328215,52,3.0,97.9696559544579,52,2.0,96.72610237507021,52,3.0,95.7569519506547,51,1.0,95.33357466093254,52,3.0,97.51160256141512,52,4.0,96.66014375489823,52,2.0,97.32017047145834,52,9.0,98.24550064416364,52,10.0,98.32560393350697,51,8.0,96.39783335138814,52,9.0,98.31839446611826,52,10.0,98.385622487142,52,13.0,98.3956234815007,52,11.0,98.39230740343814,52,12.0,98.4001246606303,52,12.0,98.40006770460006,51,11.0,96.47075631785317,52,12.0,98.40212864044128,52,12.0,98.40111629889348,52,10.0,98.27579055900115,52,5.0,97.55448219743297,52,4.0,98.07365139534484,51,12.0,96.41065362812522,52,10.0,98.38515651411062,52,13.0,98.3577875728115,52,14.0,98.35740204955599,52,12.0,98.33638497442846,52,4.0,97.78593826319072,51,11.0,96.41413704204659,52,13.0,98.33575025040012,52,13.0,98.34207010326037,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C29450097,0,0,0,0,0.0,0.0,0,0.0,0.0,13,4.0,43.229059208710666,25,6.0,84.05618301351319,25,3.0,85.35083077813914,25,2.0,67.19699905221412,25,1.0,78.67373491028387,25,2.0,72.54667684848306,25,2.0,45.62502283099569,25,1.0,73.14853473051431,25,2.0,38.97643706068855,25,3.0,54.30409806349155,25,2.0,32.60125908610423,25,1.0,58.41756684763526,25,2.0,71.46622756071962,25,3.0,85.67226075539753,25,4.0,86.49399331377586,25,4.0,86.58283770666918,25,2.0,86.6199563937392,25,2.0,87.57247775256276,25,6.0,87.63668165017887,25,7.0,86.98262029012491,25,6.0,87.39790778416051,25,3.0,85.04483519264778,25,2.0,85.46370622073522,25,1.0,54.61157153896734,25,2.0,50.84512042497526,25,2.0,40.33133580659621,25,3.0,68.77058081242298,25,3.0,85.1713147559216,25,8.0,87.32751817813686,25,7.0,87.63210900711168,25,8.0,87.65261756492846,25,7.0,87.61731732383869,25,6.0,87.54843842114371,25,7.0,87.47637841072844,25,8.0,87.37947596130623,17,3.0,58.19346707871804,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C3189137,0,0,0,96,1.0,63.58532668179334,100,6.0,86.22587782601025,100,4.0,85.70600666620923,100,5.0,75.23271769863419,100,5.0,74.05542789797715,100,5.0,66.08589317429517,101,6.0,75.66184855466061,99,1.0,79.87792047241071,101,6.0,62.45037485923728,99,4.0,56.43614676089467,100,5.0,57.71798723060269,100,4.0,74.65793983382822,100,3.0,58.70485308326524,101,2.0,70.47134504593215,99,6.0,67.69192781239279,101,4.0,82.62570314837541,99,3.0,76.20827668323902,100,5.0,74.88759725641741,100,1.0,74.99092977901678,100,5.0,73.5671709000846,100,1.0,71.23650089232842,100,11.0,68.05472098570122,101,0.0,66.68699767195362,99,1.0,62.63740873611148,100,1.0,62.25931800083131,100,3.0,60.050582990630836,100,4.0,53.38672187085034,100,2.0,50.50102245523414,100,4.0,55.15009076753934,101,1.0,54.39348132393477,99,0.0,48.873493249073505,100,1.0,31.4547036002739,100,0.0,47.33186098054027,100,9.0,52.84549572548397,100,8.0,53.25293519027715,100,2.0,51.67366975797198,100,1.0,50.45210849804546,100,2.0,49.26918711383701,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C51800998,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,27,4.0,49.35524501236879,51,6.0,94.79720024028852,52,3.0,92.47790145144498,52,3.0,95.2621894387588,52,1.0,92.5782671390274,52,3.0,86.34351119154503,52,4.0,77.42313082497218,51,1.0,63.29915066208009,52,4.0,86.42938238124982,52,3.0,95.0233082321715,52,7.0,96.73688835063446,52,1.0,88.93524782468806,52,3.0,92.01054858276915,51,8.0,96.27125330499844,52,10.0,98.48889950288152,52,13.0,98.60227968291579,52,11.0,98.56847444794356,52,11.0,98.47654416579974,52,10.0,98.3140184393146,52,9.0,98.20569085662187,51,12.0,96.29258667044168,52,8.0,98.13549698771911,52,8.0,97.86158840227,52,3.0,95.38083778625543,52,2.0,86.30026203039469,52,9.0,96.28945626714922,51,11.0,95.34664277235328,52,10.0,97.75630200753406,52,13.0,98.07393970460477,52,12.0,98.49967928163039,52,10.0,98.71903588827492,52,10.0,98.84075325919889,51,10.0,96.92375018120737,52,11.0,98.84066648970628,52,8.0,98.83501400960411,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C2488019,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,26,4.0,48.20586308749628,52,1.0,94.97580739954901,52,1.0,88.25391646213127,52,2.0,69.30951270393314,52,0.0,92.65265371724935,52,1.0,98.30412631719315,51,1.0,92.06261129575095,52,2.0,93.31809830337447,52,3.0,96.92282909936317,52,2.0,97.90027743429971,52,6.0,98.54505372893061,52,5.0,98.646174158019,51,4.0,96.71248743017134,52,3.0,98.58874043014501,52,5.0,98.50253688048085,52,1.0,98.06946846390456,52,1.0,86.18590136271914,52,11.0,98.71502940483155,51,12.0,96.90627650237266,52,13.0,98.85758695314226,52,9.0,98.87818512582847,52,8.0,98.85222723029554,52,7.0,98.72696664723338,52,3.0,97.79475331922042,51,2.0,91.29397348744594,52,1.0,95.36754547671364,52,6.0,98.72804238815344,52,11.0,99.02612057608135,52,12.0,99.03946594845411,52,13.0,98.99962659117756,51,14.0,96.92174627621299,52,12.0,98.72154210649884,52,9.0,98.67233220442162,52,14.0,98.73766180058952,52,12.0,98.8024644058898,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C10557718,0,0,0,0,0.0,0.0,0,0.0,0.0,51,1.0,35.38513686331401,100,5.0,87.37130609209015,100,3.0,78.14826510546638,100,4.0,53.09440053496355,100,3.0,28.26488428326528,101,3.0,84.29740389942292,99,5.0,66.68666104893703,100,3.0,81.8709383237529,100,3.0,65.08472702868337,100,7.0,71.23104697230256,100,5.0,67.19020349914825,100,3.0,51.41881642172696,100,7.0,79.6798975771942,100,3.0,83.33650801581551,100,4.0,82.48058918461959,101,4.0,83.07185622383973,99,5.0,82.96382178506997,100,8.0,84.31331916739126,101,5.0,84.51570232371321,99,6.0,83.6400103696843,100,2.0,85.40545853492416,101,2.0,86.5813619704279,99,2.0,84.63788143311388,100,1.0,84.4901405258198,101,3.0,79.23118678417039,100,2.0,58.580835186528475,99,4.0,73.49409016206866,100,5.0,84.47911515125651,101,9.0,87.73593258181496,99,12.0,86.81589674063463,100,5.0,87.35062336665034,101,1.0,87.45584078650508,99,3.0,84.41203357118626,99,4.0,84.99268202030397,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C1145568,0,0,0,0,0.0,0.0,0,0.0,0.0,45,1.0,32.220444657718645,100,7.0,72.96408760347697,100,1.0,60.3521597773875,100,4.0,68.34834087676454,101,5.0,68.71791704655901,99,6.0,71.44532334394326,100,4.0,80.43503125428595,100,5.0,71.73989285145778,100,2.0,38.84301799028285,100,8.0,58.313585475671545,101,3.0,60.504748574038636,99,2.0,52.730327700976545,100,5.0,34.127778852492135,100,1.0,68.09670180221971,100,3.0,86.68129553899412,101,3.0,88.17535949198158,99,21.0,85.40830225706623,100,1.0,84.55484183776406,100,4.0,81.5581507039656,100,3.0,79.13874319057294,100,0.0,74.93492210075651,100,1.0,70.46980977352688,100,1.0,65.85810739512584,100,1.0,61.83225774525875,100,0.0,53.148953765943624,101,8.0,43.51975934262489,99,6.0,40.69868912963934,100,2.0,38.31223113140873,100,2.0,17.931999138401356,100,0.0,49.29789009347533,101,1.0,74.27302560812981,99,10.0,74.75416041627417,100,5.0,73.69453629663552,100,4.0,72.01535336512053,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C1468399,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,26,1.0,96.14360444385176,26,2.0,96.2067673326418,26,0.0,95.67619676420577,26,1.0,93.8660627508905,26,2.0,90.99867078380632,26,1.0,81.48475003644872,26,1.0,90.87660688425694,25,2.0,90.09282436659052,26,1.0,93.75627283125792,26,2.0,94.81391310792067,26,2.0,96.37653205909437,26,0.0,96.29496686327477,26,1.0,91.51017781727427,26,1.0,91.01500348465581,26,0.0,96.46566603877561,26,0.0,96.50732558247114,26,2.0,96.23391411721057,26,4.0,96.66311538075038,26,3.0,96.68559876965934,26,5.0,96.69832224830348,25,5.0,92.82248433957358,26,1.0,96.6501124859885,26,1.0,96.51516073057977,26,1.0,94.98426246107097,26,1.0,88.73439001661781,26,2.0,96.1619055638735,26,3.0,96.53067792295212,26,3.0,96.67816611746905,26,4.0,96.70320676827745,26,3.0,96.69740574087099,26,4.0,96.57223825598155,26,6.0,96.64349013233183,25,5.0,92.85096383425413,26,6.0,96.69697055730025,26,5.0,96.70511428905661,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C3413727,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,71,2.0,58.51819947095302,100,5.0,64.94548050531364,100,2.0,82.38442623551445,100,4.0,79.3446321382133,99,3.0,68.90029402100961,100,5.0,55.0241057593159,100,2.0,49.169695130764566,100,3.0,27.415638468297647,100,5.0,34.43431917254564,100,2.0,42.16010019113834,99,5.0,17.34924710853175,100,1.0,89.22198490809309,100,1.0,96.04347638702934,100,0.0,90.46585479951868,100,0.0,84.91245200109444,100,0.0,79.99244908721276,99,0.0,74.03902042787675,100,1.0,68.87021240119392,100,0.0,64.95547258551497,100,0.0,57.316115306036146,100,0.0,48.8059757193251,100,0.0,41.157785155878415,99,0.0,29.1184436737926,100,0.0,19.964413077705142,100,2.0,16.183982026936455,100,2.0,11.415118522657837,100,0.0,17.351866008893207,100,4.0,21.80000660303689,99,0.0,57.87052464390832,100,4.0,69.39314408524919,100,7.0,68.37149323402917,100,0.0,64.71908060020685,100,0.0,60.08935341923251,100,1.0,57.33832735529332,12,0.0,6.130305467865982,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C1646533,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,13,2.0,48.001526941727064,25,5.0,95.99769593369004,25,4.0,95.82771807230317,25,1.0,95.72143237392712,25,2.0,95.50804093724821,25,1.0,95.66471341262033,25,4.0,95.87300264705223,25,2.0,95.88288997000916,25,2.0,95.7615114177718,25,1.0,94.98342549259802,25,1.0,95.57892203061053,25,3.0,95.93244066653446,25,3.0,95.98036739243821,25,5.0,95.99651482368179,25,6.0,96.01251502652431,25,5.0,96.00893171377828,25,5.0,96.00957928386741,25,4.0,96.01324033641284,25,5.0,96.0200981778457,25,5.0,95.9854253564578,25,4.0,96.00154106877939,25,4.0,95.98778717242794,25,3.0,95.90173353608232,25,1.0,95.32574026944542,25,1.0,94.0144105777069,25,1.0,95.24555510162313,25,2.0,95.91943651661799,25,6.0,95.9765674788558,25,4.0,95.99172893486885,25,7.0,96.00978093982232,25,7.0,95.99324826412105,25,4.0,96.0067904657702,25,4.0,96.00477343262384,12,2.0,43.9983262470178,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C38447222,0,0,0,0,0.0,0.0,10,0.0,7.02527101763981,100,4.0,78.74445496171334,100,5.0,80.59791002235035,100,4.0,82.56803384659852,100,6.0,77.48451977413188,100,2.0,68.87834433897054,100,5.0,52.17141631745871,100,3.0,42.14551538508182,100,5.0,11.11876172868426,99,3.0,17.16784199119945,101,3.0,35.077007970731046,100,2.0,52.40262953599419,99,1.0,82.51689385893349,101,0.0,73.6489269923142,100,1.0,42.612558332447,99,0.0,83.3208058485013,101,3.0,86.83134148211465,100,7.0,85.802197870727,99,14.0,85.60857353209634,100,16.0,85.58809310964611,101,10.0,85.96719387096148,99,8.0,84.90841854388238,100,6.0,85.38739369079428,101,23.0,84.99072492668871,99,2.0,81.49331840255097,100,4.0,57.43672005938819,100,2.0,21.16898102096222,100,0.0,82.50409709666293,100,3.0,86.46880271469323,100,8.0,87.80146877524275,100,10.0,87.18424544242471,100,6.0,85.00233383309813,100,19.0,85.4067621103849,100,24.0,84.53511689947048,100,11.0,84.16273019814696,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C1194985,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,26,2.0,96.01926527482199,26,2.0,95.03595754602904,26,1.0,94.94843021623149,26,1.0,94.82725416456361,26,2.0,96.13280374047059,26,4.0,96.3288254469438,26,3.0,91.68405436232348,25,1.0,86.84240213548958,26,2.0,93.85092462383933,26,1.0,92.3498686873508,26,2.0,94.747586705993,26,2.0,90.7224539631802,26,1.0,95.71076640812096,26,3.0,96.47487002462579,26,4.0,96.54943502375049,26,5.0,96.53591136020785,26,4.0,96.58149734664319,26,3.0,96.56422596255977,26,6.0,96.53717814347971,26,5.0,96.514004199052,25,3.0,92.62289994212132,26,4.0,96.40120109255395,26,1.0,95.888294534092,26,1.0,95.1637035025107,26,2.0,96.33075120479239,26,1.0,95.97265219816414,26,1.0,96.17002075840415,26,1.0,95.37764469318518,26,1.0,95.61781651159633,26,2.0,96.05061312384132,26,2.0,96.35760974417919,26,1.0,95.30363930006924,25,5.0,92.66948770408018,26,5.0,96.50809144699872,26,5.0,96.55964108654833,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C20133931,0,0,0,0,0.0,0.0,0,0.0,0.0,41,4.0,25.63741192726299,100,5.0,65.27239845073298,100,5.0,70.48899172061677,100,4.0,47.25993097250082,100,2.0,68.9107390096094,100,6.0,69.82425732580978,100,5.0,45.08174051781268,100,6.0,49.42992987656551,100,3.0,39.57527759411274,100,4.0,54.70043847388785,100,2.0,7.911949762140456,100,3.0,2.4347256443126195,100,2.0,69.1315397079464,100,6.0,84.56918362932818,100,2.0,85.82033939798669,100,8.0,85.63728894948014,100,0.0,86.9153294494206,100,1.0,23.91705714215672,100,1.0,68.68128439826648,100,1.0,77.63381217208784,100,2.0,86.89409044139046,100,2.0,86.70121878854266,100,5.0,86.21616441153333,100,1.0,83.5615980006764,100,5.0,74.34302454640473,100,5.0,67.04480489766436,100,5.0,69.67733789894753,100,0.0,78.58931744123268,100,0.0,72.50399686830686,100,0.0,67.91653653531347,100,6.0,68.39173632145601,100,3.0,67.28758718463895,100,2.0,84.23436343736707,68,8.0,59.00429853382978,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C2815954,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,27,2.0,48.10386170365728,51,3.0,93.5499925156742,52,6.0,97.26373778948656,52,2.0,95.91557363707739,52,2.0,94.96919641073175,52,1.0,90.25006412027075,52,2.0,86.71337636177456,51,1.0,85.2051402744245,52,1.0,93.9586834862399,52,2.0,88.60937540997199,52,1.0,95.78995992091801,52,3.0,97.85452578356687,52,1.0,88.3638994533428,51,0.0,94.58652334763394,52,9.0,98.25659568997699,52,10.0,98.2678653746026,52,10.0,98.38832946295979,52,13.0,98.36617919936572,52,12.0,98.39781999580238,52,11.0,98.4486348138852,51,12.0,96.45710073303428,52,13.0,98.37851570993362,52,5.0,97.92077998108539,52,2.0,95.77962566524938,52,1.0,94.30225222379109,52,2.0,96.985492462907,51,10.0,96.54640325803905,52,11.0,98.58125987132524,52,12.0,98.59503717354279,52,11.0,98.55598729906421,52,4.0,95.9738586166985,52,8.0,98.43897655414791,51,11.0,96.63835509468291,52,13.0,98.56334890527383,52,13.0,98.52372949358713,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C2719213,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,13,0.0,46.083111089768735,26,2.0,95.9931978574547,26,3.0,96.21088140868588,26,3.0,96.00504838957187,26,3.0,95.96760449091886,26,3.0,96.07917498005618,26,3.0,95.79013437007582,25,2.0,90.35808669254268,26,2.0,95.09255720977711,26,0.0,95.11203904253456,26,1.0,94.88325814428823,26,0.0,95.41885284236909,26,1.0,94.8069462367069,26,3.0,96.21717133073122,26,3.0,96.26852289207582,26,4.0,96.31480978958564,26,4.0,96.3444241411122,26,5.0,96.35838464364627,26,6.0,96.35290559654334,26,4.0,96.35074404515328,25,4.0,92.49333397355682,26,4.0,96.3658793714612,26,5.0,96.35720590026827,26,4.0,96.33874955429168,26,3.0,96.25561522897678,26,3.0,96.15390814751929,26,6.0,96.33426296689422,26,6.0,96.3673467356535,26,3.0,96.35063224829628,26,2.0,96.24361946610358,26,6.0,96.3648412997134,26,8.0,96.35764472239578,25,6.0,92.51583288244552,26,6.0,96.37720442833329,26,7.0,96.37259904640419,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C1732087,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,27,1.0,49.978797337421874,51,6.0,95.40410778306793,52,2.0,95.61868073204955,52,1.0,92.39592690923276,52,1.0,94.47400633701004,52,2.0,79.37404029768098,52,1.0,47.609534421498076,51,0.0,48.43229086385169,52,1.0,75.1873626115304,52,1.0,81.53089500537243,52,1.0,95.65997061810359,52,1.0,95.86026057215116,52,1.0,51.3131752734498,51,0.0,94.24517615714937,52,2.0,97.36055193106053,52,1.0,96.81469411495878,52,6.0,98.3029329366951,52,8.0,98.66783672239116,52,12.0,98.56565106775653,52,11.0,98.7284205419787,51,4.0,96.77838855454925,52,8.0,98.37195043335566,52,4.0,98.18056545716277,52,1.0,88.35617144781871,52,1.0,64.80635643373512,52,0.0,91.49766927566807,51,4.0,95.94246023109245,52,10.0,98.93053692702168,52,12.0,99.03852192480008,52,8.0,98.41892812868062,52,6.0,98.59023389369759,52,12.0,99.0704934373938,51,11.0,97.1046681860683,52,12.0,98.97024960481018,52,11.0,98.78857675235687,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
